record_id,timestamp,intersection_id,intersection_name_simulated,intersection_type,lane,estimated_vehicle_class,speed_limit_kmh,speed_kmh,radial_speed_kmh,speed_excess_kmh,speeding_flag,severe_speeding_flag,range_m,direction_deg,longitudinal_accel_m_s2,traffic_density_veh_min,occupancy_pct,signal_state,near_conflict_flag,risk_score_0_10,risk_level,potential_high_risk_event,accidents_12m,fatalities_12m,injuries_12m,serious_injuries_12m
RAD-017241,2026-08-24 21:28:43,INT004,Av_Oriental_Calle_52,Semaforizada,2,Motocicleta,50,32.9,28.5,0.0,0,0,23.8,117.8,0.07,6.1,22.3,Verde,0,5.95,Medio,0,8,3,21,4
RAD-016876,2026-08-24 21:29:27,INT001,Av_Regional_Calle_10,Semaforizada,4,Motocicleta,50,45.3,-40.5,0.0,0,0,108.3,107.8,1.88,10.1,23.3,Verde,0,4.17,Medio,0,6,2,14,2
RAD-021781,2026-08-24 21:30:03,INT001,Av_Regional_Calle_10,Semaforizada,4,Motocicleta,50,54.2,48.7,4.2,1,0,48.8,144.9,-0.55,6.8,14.3,Verde,0,3.71,Medio,0,6,2,14,2
RAD-017240,2026-08-24 21:30:11,INT007,Carrera_65_Calle_30,Semaforizada,1,Automovil,50,41.0,-36.0,0.0,0,0,29.2,183.9,-0.45,9.9,26.0,Verde,0,6.12,Medio,0,6,2,15,2
RAD-020653,2026-08-24 21:32:20,INT002,Av_80_Calle_33,Semaforizada,3,Motocicleta,50,37.4,32.4,0.0,0,0,16.7,230.0,-2.89,10.9,40.3,Rojo,0,6.79,Alto,0,5,1,11,1
RAD-021719,2026-08-24 21:34:24,INT003,Av_El_Poblado_Calle_10,Semaforizada,2,Bus,50,44.5,-42.3,0.0,0,0,34.7,192.4,-1.0,11.2,23.6,Verde,0,3.91,Medio,0,7,2,18,3
RAD-021146,2026-08-24 21:34:54,INT010,Carrera_52_Calle_44,Zona_residencial,2,Automovil,30,25.1,21.4,0.0,0,0,53.6,143.7,-0.37,15.1,39.6,No_aplica,0,4.33,Medio,0,5,2,16,2
RAD-002610,2026-08-24 21:37:35,INT008,Calle_33_Carrera_76,No_semaforizada,4,Automovil,50,60.2,-56.6,10.2,1,0,109.2,338.9,-2.39,12.4,29.4,No_aplica,1,8.23,Critico,1,5,2,13,2
RAD-008329,2026-08-24 21:39:43,INT001,Av_Regional_Calle_10,Semaforizada,2,Automovil,50,47.8,-43.6,0.0,0,0,66.0,8.3,1.01,9.3,26.8,Verde,0,2.79,Bajo,0,6,2,14,2
RAD-021178,2026-08-24 21:39:55,INT008,Calle_33_Carrera_76,No_semaforizada,2,Motocicleta,50,45.2,-42.1,0.0,0,0,75.5,51.2,0.03,3.0,7.6,No_aplica,0,2.64,Bajo,0,5,2,13,2
RAD-015125,2026-08-24 21:40:29,INT003,Av_El_Poblado_Calle_10,Semaforizada,2,Automovil,50,46.4,-33.9,0.0,0,0,111.6,338.2,-1.94,12.1,42.5,Verde,0,5.77,Medio,0,7,2,18,3
RAD-018794,2026-08-24 21:40:52,INT006,Av_Las_Vegas_Calle_10,Glorieta,4,Automovil,50,39.2,-31.1,0.0,0,0,20.1,124.2,2.05,10.1,25.7,No_aplica,0,4.27,Medio,0,3,1,7,1
RAD-010276,2026-08-24 21:40:58,INT003,Av_El_Poblado_Calle_10,Semaforizada,4,Automovil,50,46.7,41.8,0.0,0,0,104.1,286.4,-2.25,11.3,27.2,Rojo,0,5.74,Medio,0,7,2,18,3
RAD-010020,2026-08-24 21:41:28,INT011,Carrera_70_Calle_48,Zona_residencial,2,Camion,30,33.9,27.4,3.9,1,0,54.3,246.9,0.21,9.8,25.2,No_aplica,0,6.61,Alto,0,6,2,19,3
RAD-009797,2026-08-24 21:42:19,INT007,Carrera_65_Calle_30,Semaforizada,1,Camioneta,50,52.3,-45.6,2.3,1,0,28.5,71.6,0.78,5.2,16.9,Rojo,0,5.32,Medio,0,6,2,15,2
RAD-017745,2026-08-24 21:42:22,INT008,Calle_33_Carrera_76,No_semaforizada,3,Camioneta,50,49.1,-47.7,0.0,0,0,19.9,302.2,-0.77,8.2,24.2,No_aplica,0,3.42,Bajo,0,5,2,13,2
RAD-016630,2026-08-24 21:43:29,INT008,Calle_33_Carrera_76,No_semaforizada,1,Motocicleta,50,43.6,-38.3,0.0,0,0,20.6,323.0,0.24,9.4,29.6,No_aplica,0,4.03,Medio,0,5,2,13,2
RAD-023041,2026-08-24 21:44:49,INT002,Av_80_Calle_33,Semaforizada,4,Automovil,50,49.3,-35.9,0.0,0,0,68.2,283.4,1.15,12.5,26.3,Rojo,0,3.97,Medio,0,5,1,11,1
RAD-012304,2026-08-24 21:48:01,INT005,Av_80_Calle_30,No_semaforizada,1,Camioneta,50,47.7,-35.5,0.0,0,0,106.3,198.9,-0.86,8.0,17.9,No_aplica,0,2.31,Bajo,0,4,1,9,1
RAD-002036,2026-08-24 21:48:04,INT004,Av_Oriental_Calle_52,Semaforizada,4,Automovil,50,43.1,-32.9,0.0,0,0,97.7,11.7,0.49,9.9,24.0,Verde,0,6.93,Alto,0,8,3,21,4
RAD-001163,2026-08-24 21:48:07,INT004,Av_Oriental_Calle_52,Semaforizada,4,Automovil,50,43.7,32.1,0.0,0,0,21.1,169.3,-0.71,8.3,24.5,Rojo,0,6.6,Alto,0,8,3,21,4
RAD-008132,2026-08-24 21:49:52,INT007,Carrera_65_Calle_30,Semaforizada,4,Motocicleta,50,61.9,54.3,11.9,1,0,17.1,119.8,1.65,12.4,34.8,Verde,0,6.87,Alto,0,6,2,15,2
RAD-019914,2026-08-24 21:50:43,INT012,Carrera_30_Calle_10,Zona_escolar,3,Motocicleta,30,35.7,30.6,5.7,1,0,48.7,225.8,0.56,8.4,28.2,No_aplica,0,3.64,Medio,0,4,1,10,1
RAD-014060,2026-08-24 21:50:47,INT002,Av_80_Calle_33,Semaforizada,4,Automovil,50,57.4,-45.7,7.4,1,0,84.1,7.6,-1.49,11.5,35.8,Rojo,0,6.86,Alto,0,5,1,11,1
RAD-005474,2026-08-24 21:52:53,INT004,Av_Oriental_Calle_52,Semaforizada,4,Camioneta,50,54.9,-54.3,4.9,1,0,15.6,215.0,0.16,7.4,15.9,Rojo,1,8.31,Critico,1,8,3,21,4
RAD-007164,2026-08-24 21:54:25,INT002,Av_80_Calle_33,Semaforizada,2,Automovil,50,38.5,-34.9,0.0,0,0,82.1,257.3,-0.02,5.8,18.5,Verde,0,3.2,Bajo,0,5,1,11,1
RAD-019000,2026-08-24 21:54:39,INT010,Carrera_52_Calle_44,Zona_residencial,4,Automovil,30,33.5,-33.3,3.5,1,0,111.8,192.8,-0.98,8.6,21.7,No_aplica,0,5.35,Medio,0,5,2,16,2
RAD-000432,2026-08-24 21:54:43,INT008,Calle_33_Carrera_76,No_semaforizada,2,Motocicleta,50,61.4,52.8,11.4,1,0,54.1,55.8,-0.71,6.5,14.8,No_aplica,0,4.72,Medio,0,5,2,13,2
RAD-002449,2026-08-24 21:58:11,INT010,Carrera_52_Calle_44,Zona_residencial,2,Camioneta,30,38.6,-30.1,8.6,1,0,80.2,82.1,-0.95,4.6,13.2,No_aplica,0,5.77,Medio,0,5,2,16,2
RAD-019873,2026-08-24 22:04:29,INT007,Carrera_65_Calle_30,Semaforizada,4,Automovil,50,41.7,33.2,0.0,0,0,102.3,67.6,0.37,13.6,33.2,Amarillo,0,4.63,Medio,0,6,2,15,2
RAD-000919,2026-08-24 22:04:40,INT003,Av_El_Poblado_Calle_10,Semaforizada,4,Motocicleta,50,39.3,-34.1,0.0,0,0,43.8,25.4,-0.61,13.2,37.4,Verde,0,3.13,Bajo,0,7,2,18,3
RAD-000539,2026-08-24 22:08:54,INT010,Carrera_52_Calle_44,Zona_residencial,2,Camioneta,30,22.7,17.0,0.0,0,0,51.0,194.5,-0.36,12.1,36.6,No_aplica,0,3.96,Medio,0,5,2,16,2
RAD-009649,2026-08-24 22:11:45,INT009,Calle_50_Carrera_43,Semaforizada,2,Motocicleta,50,47.0,-44.7,0.0,0,0,34.0,343.7,0.79,5.4,19.3,Verde,0,5.04,Medio,0,7,3,20,3
RAD-020213,2026-08-24 22:16:38,INT009,Calle_50_Carrera_43,Semaforizada,3,Automovil,50,55.8,-41.5,5.8,1,0,24.5,217.0,0.1,5.1,16.7,Verde,0,5.16,Medio,0,7,3,20,3
RAD-016865,2026-08-24 22:17:15,INT001,Av_Regional_Calle_10,Semaforizada,3,Automovil,50,57.4,-47.6,7.4,1,0,77.3,209.9,-0.05,6.0,17.3,Verde,0,4.11,Medio,0,6,2,14,2
RAD-011454,2026-08-24 22:17:58,INT001,Av_Regional_Calle_10,Semaforizada,3,Automovil,50,51.4,50.6,1.4,1,0,60.2,10.3,-0.42,9.5,29.6,Verde,0,2.8,Bajo,0,6,2,14,2
RAD-011033,2026-08-24 22:18:15,INT003,Av_El_Poblado_Calle_10,Semaforizada,3,Automovil,50,57.5,-49.8,7.5,1,0,76.9,22.4,-0.32,11.3,30.6,Verde,0,6.82,Alto,0,7,2,18,3
RAD-021447,2026-08-24 22:21:18,INT010,Carrera_52_Calle_44,Zona_residencial,4,Motocicleta,30,45.3,-36.3,15.3,1,1,60.1,268.2,-1.3,7.4,20.3,No_aplica,0,8.38,Critico,1,5,2,16,2
RAD-011751,2026-08-24 22:22:40,INT010,Carrera_52_Calle_44,Zona_residencial,3,Motocicleta,30,31.9,31.8,1.9,1,0,105.6,70.2,-0.63,12.1,37.3,No_aplica,0,4.13,Medio,0,5,2,16,2
RAD-002395,2026-08-24 22:24:06,INT007,Carrera_65_Calle_30,Semaforizada,4,Automovil,50,48.8,-48.8,0.0,0,0,36.0,8.4,2.38,7.8,26.9,Amarillo,0,7.68,Alto,0,6,2,15,2
RAD-020006,2026-08-24 22:27:15,INT003,Av_El_Poblado_Calle_10,Semaforizada,4,Camioneta,50,43.6,32.8,0.0,0,0,111.8,286.5,0.06,14.1,37.9,Verde,0,4.86,Medio,0,7,2,18,3
RAD-011341,2026-08-24 22:29:08,INT002,Av_80_Calle_33,Semaforizada,3,Automovil,50,55.9,55.7,5.9,1,0,40.2,197.9,-1.59,5.9,16.9,Rojo,0,5.89,Medio,0,5,1,11,1
RAD-017631,2026-08-24 22:30:59,INT005,Av_80_Calle_30,No_semaforizada,4,Camioneta,50,53.1,39.6,3.1,1,0,86.8,299.0,0.37,7.0,21.7,No_aplica,0,3.73,Medio,0,4,1,9,1
RAD-000790,2026-08-24 22:35:56,INT001,Av_Regional_Calle_10,Semaforizada,1,Automovil,50,52.4,40.9,2.4,1,0,24.3,275.4,-1.79,1.7,4.8,Rojo,0,3.92,Medio,0,6,2,14,2
RAD-004739,2026-08-24 22:36:13,INT006,Av_Las_Vegas_Calle_10,Glorieta,1,Automovil,50,43.1,-42.9,0.0,0,0,18.3,322.3,-2.32,9.3,32.5,No_aplica,0,4.75,Medio,0,3,1,7,1
RAD-016244,2026-08-24 22:37:11,INT010,Carrera_52_Calle_44,Zona_residencial,3,Bus,30,48.1,47.4,18.1,1,1,50.2,145.1,0.61,6.9,15.2,No_aplica,1,7.23,Alto,1,5,2,16,2
RAD-023043,2026-08-24 22:37:45,INT006,Av_Las_Vegas_Calle_10,Glorieta,3,Camioneta,50,65.2,-50.6,15.2,1,1,65.8,229.5,0.35,3.3,9.9,No_aplica,0,2.89,Bajo,1,3,1,7,1
RAD-003728,2026-08-24 22:38:19,INT003,Av_El_Poblado_Calle_10,Semaforizada,2,Bus,50,55.8,52.2,5.8,1,0,95.3,313.6,-0.45,8.8,24.5,Verde,0,7.12,Alto,0,7,2,18,3
RAD-002684,2026-08-24 22:41:27,INT007,Carrera_65_Calle_30,Semaforizada,3,Automovil,50,57.5,-48.7,7.5,1,0,92.1,75.0,-2.72,7.7,23.1,Verde,0,5.73,Medio,0,6,2,15,2
RAD-004362,2026-08-24 22:44:07,INT001,Av_Regional_Calle_10,Semaforizada,3,Camion,50,50.6,-36.8,0.6,1,0,91.5,151.2,1.28,5.1,15.0,Verde,0,3.25,Bajo,0,6,2,14,2
RAD-009731,2026-08-24 22:44:28,INT005,Av_80_Calle_30,No_semaforizada,1,Camioneta,50,56.7,-43.4,6.7,1,0,86.5,229.7,1.87,10.4,36.9,No_aplica,0,5.67,Medio,0,4,1,9,1
RAD-013066,2026-08-24 22:45:22,INT010,Carrera_52_Calle_44,Zona_residencial,4,Automovil,30,19.7,17.1,0.0,0,0,56.2,15.9,0.79,8.1,20.7,No_aplica,0,5.77,Medio,0,5,2,16,2
RAD-021559,2026-08-24 22:45:33,INT006,Av_Las_Vegas_Calle_10,Glorieta,3,Bus,50,55.4,-43.4,5.4,1,0,89.1,69.0,0.49,4.5,10.4,No_aplica,0,3.64,Medio,0,3,1,7,1
RAD-009293,2026-08-24 22:47:31,INT010,Carrera_52_Calle_44,Zona_residencial,3,Bus,30,31.4,28.0,1.4,1,0,38.0,212.1,1.41,8.9,32.9,No_aplica,0,6.76,Alto,0,5,2,16,2
RAD-017203,2026-08-24 22:50:33,INT004,Av_Oriental_Calle_52,Semaforizada,1,Automovil,50,55.3,52.9,5.3,1,0,84.0,29.4,0.75,13.9,51.4,Rojo,1,8.42,Critico,1,8,3,21,4
RAD-013340,2026-08-24 22:51:39,INT009,Calle_50_Carrera_43,Semaforizada,1,Camioneta,50,45.7,-41.6,0.0,0,0,52.6,17.0,0.99,9.3,21.5,Verde,0,6.46,Medio,0,7,3,20,3
RAD-021545,2026-08-24 22:54:25,INT007,Carrera_65_Calle_30,Semaforizada,2,Automovil,50,62.4,56.5,12.4,1,0,29.3,10.6,-0.94,14.2,35.0,Rojo,1,7.79,Alto,1,6,2,15,2
RAD-024178,2026-08-24 22:54:46,INT007,Carrera_65_Calle_30,Semaforizada,1,Camion,50,50.5,48.4,0.5,1,0,8.5,87.8,0.34,4.4,15.9,Verde,0,4.43,Medio,0,6,2,15,2
RAD-012794,2026-08-24 22:55:04,INT005,Av_80_Calle_30,No_semaforizada,1,Automovil,50,49.2,-37.0,0.0,0,0,43.0,318.5,-0.87,9.3,30.2,No_aplica,0,2.04,Bajo,0,4,1,9,1
RAD-016525,2026-08-24 22:59:57,INT002,Av_80_Calle_33,Semaforizada,3,Bus,50,48.1,-45.5,0.0,0,0,38.2,184.0,-0.6,7.2,20.3,Rojo,0,6.57,Alto,0,5,1,11,1
RAD-006881,2026-08-24 23:00:17,INT008,Calle_33_Carrera_76,No_semaforizada,3,Automovil,50,61.3,46.5,11.3,1,0,61.7,63.3,-1.16,11.2,39.9,No_aplica,0,4.08,Medio,0,5,2,13,2
RAD-018441,2026-08-24 23:00:26,INT006,Av_Las_Vegas_Calle_10,Glorieta,4,Camioneta,50,59.0,43.7,9.0,1,0,29.1,347.8,-1.25,15.3,33.7,No_aplica,0,3.81,Medio,0,3,1,7,1
RAD-017614,2026-08-24 23:00:47,INT010,Carrera_52_Calle_44,Zona_residencial,3,Automovil,30,28.4,25.4,0.0,0,0,70.0,87.2,1.03,6.3,17.9,No_aplica,0,4.75,Medio,0,5,2,16,2
RAD-013251,2026-08-24 23:02:49,INT011,Carrera_70_Calle_48,Zona_residencial,3,Automovil,30,24.6,17.9,0.0,0,0,35.3,288.0,2.49,4.8,12.5,No_aplica,0,6.12,Medio,0,6,2,19,3
RAD-014444,2026-08-24 23:03:18,INT012,Carrera_30_Calle_10,Zona_escolar,3,Bus,30,30.1,28.4,0.1,1,0,85.8,104.7,0.72,7.4,21.3,No_aplica,0,3.95,Medio,0,4,1,10,1
RAD-019274,2026-08-24 23:03:27,INT007,Carrera_65_Calle_30,Semaforizada,1,Automovil,50,48.6,43.7,0.0,0,0,45.3,150.0,-1.43,5.9,20.0,Verde,0,5.23,Medio,0,6,2,15,2
RAD-008438,2026-08-24 23:04:02,INT010,Carrera_52_Calle_44,Zona_residencial,3,Camioneta,30,39.7,32.3,9.7,1,0,92.7,25.9,-2.55,7.3,21.6,No_aplica,0,5.99,Medio,0,5,2,16,2
RAD-018373,2026-08-24 23:07:09,INT008,Calle_33_Carrera_76,No_semaforizada,1,Automovil,50,66.0,-53.4,16.0,1,1,55.0,339.5,-1.52,5.9,14.6,No_aplica,0,6.56,Alto,1,5,2,13,2
RAD-003140,2026-08-24 23:07:31,INT003,Av_El_Poblado_Calle_10,Semaforizada,4,Camioneta,50,72.3,61.0,22.3,1,1,18.6,354.0,-1.31,3.7,12.5,Verde,1,10.0,Critico,1,7,2,18,3
RAD-010279,2026-08-24 23:07:58,INT011,Carrera_70_Calle_48,Zona_residencial,2,Automovil,30,34.1,-28.5,4.1,1,0,30.6,321.2,-1.56,9.8,24.1,No_aplica,0,7.57,Alto,0,6,2,19,3
RAD-010202,2026-08-24 23:10:14,INT007,Carrera_65_Calle_30,Semaforizada,4,Motocicleta,50,57.5,-47.9,7.5,1,0,109.0,143.7,-0.65,8.5,29.3,Rojo,0,5.79,Medio,0,6,2,15,2
RAD-002839,2026-08-24 23:11:11,INT009,Calle_50_Carrera_43,Semaforizada,1,Motocicleta,50,49.0,48.8,0.0,0,0,90.2,264.7,0.28,7.6,26.8,Verde,0,4.5,Medio,0,7,3,20,3
RAD-011543,2026-08-24 23:12:00,INT007,Carrera_65_Calle_30,Semaforizada,2,Motocicleta,50,52.0,-47.8,2.0,1,0,81.2,95.8,0.63,6.9,17.9,Verde,0,5.13,Medio,0,6,2,15,2
RAD-019477,2026-08-24 23:14:39,INT010,Carrera_52_Calle_44,Zona_residencial,3,Automovil,30,41.3,34.7,11.3,1,0,38.6,140.0,0.58,9.5,24.0,No_aplica,0,6.06,Medio,0,5,2,16,2
RAD-000738,2026-08-24 23:15:01,INT003,Av_El_Poblado_Calle_10,Semaforizada,1,Camioneta,50,72.7,67.5,22.7,1,1,83.1,331.9,0.6,5.2,19.6,Verde,0,7.41,Alto,1,7,2,18,3
RAD-012450,2026-08-24 23:15:38,INT009,Calle_50_Carrera_43,Semaforizada,3,Motocicleta,50,61.3,-49.4,11.3,1,0,101.0,45.5,-0.77,8.5,30.9,Amarillo,1,9.1,Critico,1,7,3,20,3
RAD-000681,2026-08-24 23:16:49,INT002,Av_80_Calle_33,Semaforizada,1,Motocicleta,50,58.8,52.5,8.8,1,0,9.0,4.2,-1.67,11.5,35.4,Verde,0,5.51,Medio,0,5,1,11,1
RAD-016225,2026-08-24 23:16:53,INT004,Av_Oriental_Calle_52,Semaforizada,3,Camion,50,51.8,45.6,1.8,1,0,106.7,118.2,1.21,4.7,10.3,Verde,0,4.92,Medio,0,8,3,21,4
RAD-021445,2026-08-24 23:17:48,INT002,Av_80_Calle_33,Semaforizada,2,Motocicleta,50,46.0,37.9,0.0,0,0,107.9,294.5,0.85,6.9,16.3,Verde,0,2.1,Bajo,0,5,1,11,1
RAD-024875,2026-08-24 23:18:51,INT005,Av_80_Calle_30,No_semaforizada,3,Automovil,50,44.4,-39.6,0.0,0,0,73.8,24.2,0.12,8.5,28.8,No_aplica,0,1.51,Bajo,0,4,1,9,1
RAD-015361,2026-08-24 23:21:55,INT004,Av_Oriental_Calle_52,Semaforizada,3,Motocicleta,50,55.8,54.8,5.8,1,0,112.2,281.7,-0.1,6.7,19.4,Verde,0,6.44,Medio,0,8,3,21,4
RAD-021881,2026-08-24 23:22:36,INT003,Av_El_Poblado_Calle_10,Semaforizada,2,Motocicleta,50,55.7,-46.9,5.7,1,0,37.5,289.8,-1.28,7.3,16.0,Rojo,0,5.43,Medio,0,7,2,18,3
RAD-018955,2026-08-24 23:22:57,INT010,Carrera_52_Calle_44,Zona_residencial,4,Automovil,30,23.3,20.7,0.0,0,0,110.8,143.3,-0.63,9.7,33.0,No_aplica,0,6.04,Medio,0,5,2,16,2
RAD-019745,2026-08-24 23:27:05,INT009,Calle_50_Carrera_43,Semaforizada,3,Automovil,50,60.8,52.0,10.8,1,0,105.8,59.8,0.28,5.1,12.3,Rojo,1,7.49,Alto,1,7,3,20,3
RAD-024036,2026-08-24 23:27:12,INT009,Calle_50_Carrera_43,Semaforizada,1,Bus,50,47.9,34.5,0.0,0,0,10.1,164.7,-0.47,5.0,15.3,Verde,0,4.29,Medio,0,7,3,20,3
RAD-006834,2026-08-24 23:27:40,INT007,Carrera_65_Calle_30,Semaforizada,1,Bus,50,54.6,41.9,4.6,1,0,75.1,107.9,-1.49,14.3,41.6,Verde,0,5.47,Medio,0,6,2,15,2
RAD-019202,2026-08-24 23:28:18,INT006,Av_Las_Vegas_Calle_10,Glorieta,4,Automovil,50,44.0,-41.3,0.0,0,0,81.7,98.8,1.23,11.0,28.8,No_aplica,0,3.58,Medio,0,3,1,7,1
RAD-013388,2026-08-24 23:31:42,INT006,Av_Las_Vegas_Calle_10,Glorieta,2,Motocicleta,50,41.5,-36.4,0.0,0,0,76.5,200.9,2.25,5.3,13.9,No_aplica,0,4.05,Medio,0,3,1,7,1
RAD-015672,2026-08-24 23:33:04,INT012,Carrera_30_Calle_10,Zona_escolar,4,Motocicleta,30,37.1,-33.1,7.1,1,0,108.0,12.4,0.73,7.1,18.6,No_aplica,1,7.82,Alto,1,4,1,10,1
RAD-009658,2026-08-24 23:33:04,INT006,Av_Las_Vegas_Calle_10,Glorieta,2,Motocicleta,50,40.2,-34.3,0.0,0,0,39.8,293.0,0.08,10.0,35.5,No_aplica,0,0.95,Bajo,0,3,1,7,1
RAD-009116,2026-08-24 23:33:44,INT008,Calle_33_Carrera_76,No_semaforizada,4,Motocicleta,50,44.1,38.5,0.0,0,0,57.6,9.9,-1.22,9.3,31.4,No_aplica,0,5.13,Medio,0,5,2,13,2
RAD-017146,2026-08-24 23:35:47,INT001,Av_Regional_Calle_10,Semaforizada,2,Motocicleta,50,60.0,-56.6,10.0,1,0,39.0,275.6,-0.43,10.2,34.1,Verde,0,3.43,Bajo,0,6,2,14,2
RAD-020107,2026-08-24 23:36:34,INT001,Av_Regional_Calle_10,Semaforizada,3,Automovil,50,56.1,-49.9,6.1,1,0,97.4,277.1,-0.26,9.0,32.4,Verde,0,4.7,Medio,0,6,2,14,2
RAD-020221,2026-08-24 23:36:42,INT012,Carrera_30_Calle_10,Zona_escolar,1,Automovil,30,40.9,-40.4,10.9,1,0,49.5,188.7,-1.16,7.9,21.6,No_aplica,0,5.24,Medio,0,4,1,10,1
RAD-023071,2026-08-24 23:40:08,INT008,Calle_33_Carrera_76,No_semaforizada,1,Automovil,50,56.0,55.1,6.0,1,0,40.4,21.1,2.01,8.0,23.5,No_aplica,0,4.64,Medio,0,5,2,13,2
RAD-002423,2026-08-24 23:43:25,INT011,Carrera_70_Calle_48,Zona_residencial,1,Motocicleta,30,29.3,-27.8,0.0,0,0,35.4,211.4,-0.04,4.4,13.4,No_aplica,0,3.68,Medio,0,6,2,19,3
RAD-011698,2026-08-24 23:45:50,INT010,Carrera_52_Calle_44,Zona_residencial,4,Motocicleta,30,28.6,25.1,0.0,0,0,67.3,26.0,0.62,7.9,27.5,No_aplica,0,4.55,Medio,0,5,2,16,2
RAD-023561,2026-08-24 23:48:57,INT003,Av_El_Poblado_Calle_10,Semaforizada,2,Automovil,50,62.8,47.2,12.8,1,0,79.2,333.9,0.67,6.3,18.5,Rojo,0,7.06,Alto,0,7,2,18,3
RAD-015626,2026-08-24 23:52:28,INT003,Av_El_Poblado_Calle_10,Semaforizada,3,Automovil,50,45.5,-41.9,0.0,0,0,77.1,225.1,2.57,8.5,32.0,Rojo,0,6.86,Alto,0,7,2,18,3
RAD-014312,2026-08-24 23:53:28,INT012,Carrera_30_Calle_10,Zona_escolar,3,Motocicleta,30,37.6,36.9,7.6,1,0,97.3,277.2,0.09,1.0,3.7,No_aplica,0,2.35,Bajo,0,4,1,10,1
RAD-003115,2026-08-24 23:58:03,INT005,Av_80_Calle_30,No_semaforizada,2,Motocicleta,50,59.3,-54.9,9.3,1,0,8.6,260.0,-1.36,4.4,15.6,No_aplica,0,6.54,Alto,0,4,1,9,1
RAD-005686,2026-08-24 23:59:14,INT001,Av_Regional_Calle_10,Semaforizada,4,Motocicleta,50,49.8,-42.6,0.0,0,0,41.5,237.3,-0.23,10.8,32.4,Rojo,0,3.18,Bajo,0,6,2,14,2
RAD-003463,2026-08-24 23:59:20,INT006,Av_Las_Vegas_Calle_10,Glorieta,4,Motocicleta,50,62.1,-56.4,12.1,1,0,54.6,279.3,0.51,13.0,43.8,No_aplica,0,5.46,Medio,0,3,1,7,1
RAD-003671,2026-08-24 23:59:24,INT001,Av_Regional_Calle_10,Semaforizada,3,Motocicleta,50,52.0,39.0,2.0,1,0,45.0,74.0,0.27,12.9,49.0,Verde,0,4.73,Medio,0,6,2,14,2
RAD-006558,2026-08-24 23:59:40,INT007,Carrera_65_Calle_30,Semaforizada,1,Motocicleta,50,55.0,40.7,5.0,1,0,63.9,39.0,0.72,9.6,31.7,Amarillo,0,6.67,Alto,0,6,2,15,2
RAD-009600,2026-08-25 00:06:47,INT001,Av_Regional_Calle_10,Semaforizada,1,Automovil,50,52.4,-51.7,2.4,1,0,56.1,228.0,0.06,6.4,19.5,Verde,0,3.21,Bajo,0,6,2,14,2
RAD-009017,2026-08-25 00:07:43,INT010,Carrera_52_Calle_44,Zona_residencial,3,Automovil,30,32.3,-29.8,2.3,1,0,24.5,184.0,-0.44,10.8,30.7,No_aplica,0,3.72,Medio,0,5,2,16,2
RAD-015893,2026-08-25 00:09:17,INT003,Av_El_Poblado_Calle_10,Semaforizada,3,Automovil,50,55.2,-52.4,5.2,1,0,107.5,40.1,0.43,9.9,31.8,Rojo,0,8.37,Critico,0,7,2,18,3
RAD-021575,2026-08-25 00:11:57,INT005,Av_80_Calle_30,No_semaforizada,2,Automovil,50,50.5,-39.8,0.5,1,0,47.7,108.9,-2.69,8.9,33.7,No_aplica,0,5.23,Medio,0,4,1,9,1
RAD-022423,2026-08-25 00:17:06,INT002,Av_80_Calle_33,Semaforizada,2,Automovil,50,57.4,46.4,7.4,1,0,27.4,186.0,0.83,12.6,40.9,Verde,0,6.88,Alto,0,5,1,11,1
RAD-011184,2026-08-25 00:22:27,INT007,Carrera_65_Calle_30,Semaforizada,1,Automovil,50,55.6,-52.5,5.6,1,0,113.1,268.8,-0.34,8.2,22.0,Verde,0,6.13,Medio,0,6,2,15,2
RAD-011302,2026-08-25 00:22:36,INT010,Carrera_52_Calle_44,Zona_residencial,2,Automovil,30,40.3,38.6,10.3,1,0,49.5,173.8,2.41,6.0,17.1,No_aplica,1,7.94,Alto,1,5,2,16,2
RAD-003442,2026-08-25 00:24:23,INT002,Av_80_Calle_33,Semaforizada,3,Automovil,50,53.2,38.5,3.2,1,0,24.3,60.8,0.14,7.7,28.5,Rojo,0,6.13,Medio,0,5,1,11,1
RAD-016536,2026-08-25 00:24:36,INT003,Av_El_Poblado_Calle_10,Semaforizada,2,Motocicleta,50,70.3,-69.7,20.3,1,1,61.5,297.4,-0.26,9.2,33.4,Amarillo,1,8.28,Critico,1,7,2,18,3
RAD-016388,2026-08-25 00:25:27,INT012,Carrera_30_Calle_10,Zona_escolar,4,Automovil,30,35.9,-31.6,5.9,1,0,13.8,87.6,-0.02,10.4,23.9,No_aplica,0,3.86,Medio,0,4,1,10,1
RAD-012347,2026-08-25 00:27:04,INT002,Av_80_Calle_33,Semaforizada,3,Camioneta,50,57.1,-50.0,7.1,1,0,98.7,12.6,1.51,7.7,17.5,Amarillo,0,6.65,Alto,0,5,1,11,1
RAD-007708,2026-08-25 00:29:25,INT005,Av_80_Calle_30,No_semaforizada,3,Motocicleta,50,53.1,-48.9,3.1,1,0,82.9,2.6,-1.87,6.7,23.0,No_aplica,0,4.04,Medio,0,4,1,9,1
RAD-011667,2026-08-25 00:30:47,INT004,Av_Oriental_Calle_52,Semaforizada,2,Motocicleta,50,45.7,44.4,0.0,0,0,29.9,172.8,0.0,4.4,13.6,Rojo,0,5.23,Medio,0,8,3,21,4
