id_reporte,id_sensor,num_reporte,id_cruce,direccion,latitud,longitud,nombre_comuna,limite_velocidad,velocidad,exceso_velocidad
1381,S-143,1,143,CR 44  CL 84,6.27605073,-75.55247983,MANRIQUE,50,76,True
1382,S-143,2,143,CR 44  CL 84,6.27605073,-75.55247983,MANRIQUE,50,66,True
1383,S-143,3,143,CR 44  CL 84,6.27605073,-75.55247983,MANRIQUE,50,32,False
1384,S-143,4,143,CR 44  CL 84,6.27605073,-75.55247983,MANRIQUE,50,80,True
1385,S-143,5,143,CR 44  CL 84,6.27605073,-75.55247983,MANRIQUE,50,62,True
1386,S-143,6,143,CR 44  CL 84,6.27605073,-75.55247983,MANRIQUE,50,57,True
1387,S-143,7,143,CR 44  CL 84,6.27605073,-75.55247983,MANRIQUE,50,76,True
1388,S-143,8,143,CR 44  CL 84,6.27605073,-75.55247983,MANRIQUE,50,37,False
1389,S-143,9,143,CR 44  CL 84,6.27605073,-75.55247983,MANRIQUE,50,63,True
1390,S-143,10,143,CR 44  CL 84,6.27605073,-75.55247983,MANRIQUE,50,64,True
1391,S-147,1,147,CR 45  CL 41,6.24071047,-75.56888444,LA CANDELARIA,50,61,True
1392,S-147,2,147,CR 45  CL 41,6.24071047,-75.56888444,LA CANDELARIA,50,53,True
1393,S-147,3,147,CR 45  CL 41,6.24071047,-75.56888444,LA CANDELARIA,50,43,False
1394,S-147,4,147,CR 45  CL 41,6.24071047,-75.56888444,LA CANDELARIA,50,61,True
1395,S-147,5,147,CR 45  CL 41,6.24071047,-75.56888444,LA CANDELARIA,50,75,True
1396,S-147,6,147,CR 45  CL 41,6.24071047,-75.56888444,LA CANDELARIA,50,72,True
1397,S-147,7,147,CR 45  CL 41,6.24071047,-75.56888444,LA CANDELARIA,50,45,False
1398,S-147,8,147,CR 45  CL 41,6.24071047,-75.56888444,LA CANDELARIA,50,33,False
1399,S-147,9,147,CR 45  CL 41,6.24071047,-75.56888444,LA CANDELARIA,50,66,True
1400,S-147,10,147,CR 45  CL 41,6.24071047,-75.56888444,LA CANDELARIA,50,50,False
1401,S-148,1,148,CR 45  CL 44,6.24346829,-75.56772711,LA CANDELARIA,50,43,False
1402,S-148,2,148,CR 45  CL 44,6.24346829,-75.56772711,LA CANDELARIA,50,60,True
1403,S-148,3,148,CR 45  CL 44,6.24346829,-75.56772711,LA CANDELARIA,50,77,True
1404,S-148,4,148,CR 45  CL 44,6.24346829,-75.56772711,LA CANDELARIA,50,47,False
1405,S-148,5,148,CR 45  CL 44,6.24346829,-75.56772711,LA CANDELARIA,50,36,False
1406,S-148,6,148,CR 45  CL 44,6.24346829,-75.56772711,LA CANDELARIA,50,39,False
1407,S-148,7,148,CR 45  CL 44,6.24346829,-75.56772711,LA CANDELARIA,50,36,False
1408,S-148,8,148,CR 45  CL 44,6.24346829,-75.56772711,LA CANDELARIA,50,62,True
1409,S-148,9,148,CR 45  CL 44,6.24346829,-75.56772711,LA CANDELARIA,50,52,True
1410,S-148,10,148,CR 45  CL 44,6.24346829,-75.56772711,LA CANDELARIA,50,50,False
1411,S-149,1,149,CR 45  CL 46,6.24482137,-75.56636896,LA CANDELARIA,50,48,False
1412,S-149,2,149,CR 45  CL 46,6.24482137,-75.56636896,LA CANDELARIA,50,77,True
1413,S-149,3,149,CR 45  CL 46,6.24482137,-75.56636896,LA CANDELARIA,50,48,False
1414,S-149,4,149,CR 45  CL 46,6.24482137,-75.56636896,LA CANDELARIA,50,65,True
1415,S-149,5,149,CR 45  CL 46,6.24482137,-75.56636896,LA CANDELARIA,50,58,True
1416,S-149,6,149,CR 45  CL 46,6.24482137,-75.56636896,LA CANDELARIA,50,47,False
1417,S-149,7,149,CR 45  CL 46,6.24482137,-75.56636896,LA CANDELARIA,50,31,False
1418,S-149,8,149,CR 45  CL 46,6.24482137,-75.56636896,LA CANDELARIA,50,30,False
1419,S-149,9,149,CR 45  CL 46,6.24482137,-75.56636896,LA CANDELARIA,50,76,True
1420,S-149,10,149,CR 45  CL 46,6.24482137,-75.56636896,LA CANDELARIA,50,34,False
1421,S-150,1,150,CR 45  CL 47,6.24553149,-75.56593092,LA CANDELARIA,50,49,False
1422,S-150,2,150,CR 45  CL 47,6.24553149,-75.56593092,LA CANDELARIA,50,40,False
1423,S-150,3,150,CR 45  CL 47,6.24553149,-75.56593092,LA CANDELARIA,50,71,True
1424,S-150,4,150,CR 45  CL 47,6.24553149,-75.56593092,LA CANDELARIA,50,31,False
1425,S-150,5,150,CR 45  CL 47,6.24553149,-75.56593092,LA CANDELARIA,50,32,False
1426,S-150,6,150,CR 45  CL 47,6.24553149,-75.56593092,LA CANDELARIA,50,52,True
1427,S-150,7,150,CR 45  CL 47,6.24553149,-75.56593092,LA CANDELARIA,50,41,False
1428,S-150,8,150,CR 45  CL 47,6.24553149,-75.56593092,LA CANDELARIA,50,49,False
1429,S-150,9,150,CR 45  CL 47,6.24553149,-75.56593092,LA CANDELARIA,50,34,False
1430,S-150,10,150,CR 45  CL 47,6.24553149,-75.56593092,LA CANDELARIA,50,66,True
1431,S-151,1,151,CR 45  CL 48,6.24619517,-75.56544375,LA CANDELARIA,50,67,True
1432,S-151,2,151,CR 45  CL 48,6.24619517,-75.56544375,LA CANDELARIA,50,59,True
1433,S-151,3,151,CR 45  CL 48,6.24619517,-75.56544375,LA CANDELARIA,50,38,False
1434,S-151,4,151,CR 45  CL 48,6.24619517,-75.56544375,LA CANDELARIA,50,63,True
1435,S-151,5,151,CR 45  CL 48,6.24619517,-75.56544375,LA CANDELARIA,50,73,True
1436,S-151,6,151,CR 45  CL 48,6.24619517,-75.56544375,LA CANDELARIA,50,64,True
1437,S-151,7,151,CR 45  CL 48,6.24619517,-75.56544375,LA CANDELARIA,50,51,True
1438,S-151,8,151,CR 45  CL 48,6.24619517,-75.56544375,LA CANDELARIA,50,73,True
1439,S-151,9,151,CR 45  CL 48,6.24619517,-75.56544375,LA CANDELARIA,50,53,True
1440,S-151,10,151,CR 45  CL 48,6.24619517,-75.56544375,LA CANDELARIA,50,46,False
1441,S-152,1,152,CR 45  CL 49,6.24696751,-75.56487138,LA CANDELARIA,50,39,False
1442,S-152,2,152,CR 45  CL 49,6.24696751,-75.56487138,LA CANDELARIA,50,59,True
1443,S-152,3,152,CR 45  CL 49,6.24696751,-75.56487138,LA CANDELARIA,50,75,True
1444,S-152,4,152,CR 45  CL 49,6.24696751,-75.56487138,LA CANDELARIA,50,52,True
1445,S-152,5,152,CR 45  CL 49,6.24696751,-75.56487138,LA CANDELARIA,50,61,True
1446,S-152,6,152,CR 45  CL 49,6.24696751,-75.56487138,LA CANDELARIA,50,46,False
1447,S-152,7,152,CR 45  CL 49,6.24696751,-75.56487138,LA CANDELARIA,50,79,True
1448,S-152,8,152,CR 45  CL 49,6.24696751,-75.56487138,LA CANDELARIA,50,80,True
1449,S-152,9,152,CR 45  CL 49,6.24696751,-75.56487138,LA CANDELARIA,50,46,False
1450,S-152,10,152,CR 45  CL 49,6.24696751,-75.56487138,LA CANDELARIA,50,43,False
1451,S-153,1,153,CR 45  CL 52,6.2487299,-75.56363253,LA CANDELARIA,50,38,False
1452,S-153,2,153,CR 45  CL 52,6.2487299,-75.56363253,LA CANDELARIA,50,69,True
1453,S-153,3,153,CR 45  CL 52,6.2487299,-75.56363253,LA CANDELARIA,50,31,False
1454,S-153,4,153,CR 45  CL 52,6.2487299,-75.56363253,LA CANDELARIA,50,74,True
1455,S-153,5,153,CR 45  CL 52,6.2487299,-75.56363253,LA CANDELARIA,50,54,True
1456,S-153,6,153,CR 45  CL 52,6.2487299,-75.56363253,LA CANDELARIA,50,68,True
1457,S-153,7,153,CR 45  CL 52,6.2487299,-75.56363253,LA CANDELARIA,50,38,False
1458,S-153,8,153,CR 45  CL 52,6.2487299,-75.56363253,LA CANDELARIA,50,51,True
1459,S-153,9,153,CR 45  CL 52,6.2487299,-75.56363253,LA CANDELARIA,50,72,True
1460,S-153,10,153,CR 45  CL 52,6.2487299,-75.56363253,LA CANDELARIA,50,75,True
1461,S-343,1,343,CR 53  CL 44Peatonal Alpujarra,6.24530302,-75.5726304,,50,33,False
1462,S-343,2,343,CR 53  CL 44Peatonal Alpujarra,6.24530302,-75.5726304,,50,55,True
1463,S-343,3,343,CR 53  CL 44Peatonal Alpujarra,6.24530302,-75.5726304,,50,58,True
1464,S-343,4,343,CR 53  CL 44Peatonal Alpujarra,6.24530302,-75.5726304,,50,74,True
1465,S-343,5,343,CR 53  CL 44Peatonal Alpujarra,6.24530302,-75.5726304,,50,63,True
1466,S-343,6,343,CR 53  CL 44Peatonal Alpujarra,6.24530302,-75.5726304,,50,52,True
1467,S-343,7,343,CR 53  CL 44Peatonal Alpujarra,6.24530302,-75.5726304,,50,66,True
1468,S-343,8,343,CR 53  CL 44Peatonal Alpujarra,6.24530302,-75.5726304,,50,40,False
1469,S-343,9,343,CR 53  CL 44Peatonal Alpujarra,6.24530302,-75.5726304,,50,35,False
1470,S-343,10,343,CR 53  CL 44Peatonal Alpujarra,6.24530302,-75.5726304,,50,47,False
1471,S-14,1,14,AV 80  CL 65Colpisos,6.27330171,-75.59303532,ROBLEDO,50,50,False
1472,S-14,2,14,AV 80  CL 65Colpisos,6.27330171,-75.59303532,ROBLEDO,50,71,True
1473,S-14,3,14,AV 80  CL 65Colpisos,6.27330171,-75.59303532,ROBLEDO,50,65,True
1474,S-14,4,14,AV 80  CL 65Colpisos,6.27330171,-75.59303532,ROBLEDO,50,70,True
1475,S-14,5,14,AV 80  CL 65Colpisos,6.27330171,-75.59303532,ROBLEDO,50,67,True
1476,S-14,6,14,AV 80  CL 65Colpisos,6.27330171,-75.59303532,ROBLEDO,50,63,True
1477,S-14,7,14,AV 80  CL 65Colpisos,6.27330171,-75.59303532,ROBLEDO,50,46,False
1478,S-14,8,14,AV 80  CL 65Colpisos,6.27330171,-75.59303532,ROBLEDO,50,66,True
1479,S-14,9,14,AV 80  CL 65Colpisos,6.27330171,-75.59303532,ROBLEDO,50,54,True
1480,S-14,10,14,AV 80  CL 65Colpisos,6.27330171,-75.59303532,ROBLEDO,50,67,True
1481,S-15,1,15,AV 80  CR 65Campos de paz,6.2072606,-75.5892034,GUAYABAL,50,41,False
1482,S-15,2,15,AV 80  CR 65Campos de paz,6.2072606,-75.5892034,GUAYABAL,50,52,True
1483,S-15,3,15,AV 80  CR 65Campos de paz,6.2072606,-75.5892034,GUAYABAL,50,71,True
1484,S-15,4,15,AV 80  CR 65Campos de paz,6.2072606,-75.5892034,GUAYABAL,50,51,True
1485,S-15,5,15,AV 80  CR 65Campos de paz,6.2072606,-75.5892034,GUAYABAL,50,50,False
1486,S-15,6,15,AV 80  CR 65Campos de paz,6.2072606,-75.5892034,GUAYABAL,50,56,True
1487,S-15,7,15,AV 80  CR 65Campos de paz,6.2072606,-75.5892034,GUAYABAL,50,60,True
1488,S-15,8,15,AV 80  CR 65Campos de paz,6.2072606,-75.5892034,GUAYABAL,50,35,False
1489,S-15,9,15,AV 80  CR 65Campos de paz,6.2072606,-75.5892034,GUAYABAL,50,56,True
1490,S-15,10,15,AV 80  CR 65Campos de paz,6.2072606,-75.5892034,GUAYABAL,50,69,True
1491,S-16,1,16,AV 80  CR 67Peatonal el Rodeo,6.20812246,-75.59095073,,50,63,True
1492,S-16,2,16,AV 80  CR 67Peatonal el Rodeo,6.20812246,-75.59095073,,50,41,False
1493,S-16,3,16,AV 80  CR 67Peatonal el Rodeo,6.20812246,-75.59095073,,50,74,True
1494,S-16,4,16,AV 80  CR 67Peatonal el Rodeo,6.20812246,-75.59095073,,50,36,False
1495,S-16,5,16,AV 80  CR 67Peatonal el Rodeo,6.20812246,-75.59095073,,50,39,False
1496,S-16,6,16,AV 80  CR 67Peatonal el Rodeo,6.20812246,-75.59095073,,50,74,True
1497,S-16,7,16,AV 80  CR 67Peatonal el Rodeo,6.20812246,-75.59095073,,50,46,False
1498,S-16,8,16,AV 80  CR 67Peatonal el Rodeo,6.20812246,-75.59095073,,50,55,True
1499,S-16,9,16,AV 80  CR 67Peatonal el Rodeo,6.20812246,-75.59095073,,50,50,False
1500,S-16,10,16,AV 80  CR 67Peatonal el Rodeo,6.20812246,-75.59095073,,50,57,True
1501,S-17,1,17,AV 80  CR 70NORTE  iss,6.21080641,-75.59494247,BELEN,50,75,True
1502,S-17,2,17,AV 80  CR 70NORTE  iss,6.21080641,-75.59494247,BELEN,50,31,False
1503,S-17,3,17,AV 80  CR 70NORTE  iss,6.21080641,-75.59494247,BELEN,50,72,True
1504,S-17,4,17,AV 80  CR 70NORTE  iss,6.21080641,-75.59494247,BELEN,50,30,False
1505,S-17,5,17,AV 80  CR 70NORTE  iss,6.21080641,-75.59494247,BELEN,50,80,True
1506,S-17,6,17,AV 80  CR 70NORTE  iss,6.21080641,-75.59494247,BELEN,50,65,True
1507,S-17,7,17,AV 80  CR 70NORTE  iss,6.21080641,-75.59494247,BELEN,50,80,True
1508,S-17,8,17,AV 80  CR 70NORTE  iss,6.21080641,-75.59494247,BELEN,50,55,True
1509,S-17,9,17,AV 80  CR 70NORTE  iss,6.21080641,-75.59494247,BELEN,50,58,True
1510,S-17,10,17,AV 80  CR 70NORTE  iss,6.21080641,-75.59494247,BELEN,50,50,False
1511,S-18,1,18,AV 80  CR 70SUR  iss,6.21031331,-75.59468019,BELEN,50,40,False
1512,S-18,2,18,AV 80  CR 70SUR  iss,6.21031331,-75.59468019,BELEN,50,69,True
1513,S-18,3,18,AV 80  CR 70SUR  iss,6.21031331,-75.59468019,BELEN,50,40,False
1514,S-18,4,18,AV 80  CR 70SUR  iss,6.21031331,-75.59468019,BELEN,50,65,True
1515,S-18,5,18,AV 80  CR 70SUR  iss,6.21031331,-75.59468019,BELEN,50,78,True
1516,S-18,6,18,AV 80  CR 70SUR  iss,6.21031331,-75.59468019,BELEN,50,68,True
1517,S-18,7,18,AV 80  CR 70SUR  iss,6.21031331,-75.59468019,BELEN,50,69,True
1518,S-18,8,18,AV 80  CR 70SUR  iss,6.21031331,-75.59468019,BELEN,50,64,True
1519,S-18,9,18,AV 80  CR 70SUR  iss,6.21031331,-75.59468019,BELEN,50,63,True
1520,S-18,10,18,AV 80  CR 70SUR  iss,6.21031331,-75.59468019,BELEN,50,76,True
1521,S-23,1,23,CR 66 B  CQ 1AV BOLIVARIANA x CQ 1,6.24317148,-75.58617736,,50,53,True
1522,S-23,2,23,CR 66 B  CQ 1AV BOLIVARIANA x CQ 1,6.24317148,-75.58617736,,50,51,True
1523,S-23,3,23,CR 66 B  CQ 1AV BOLIVARIANA x CQ 1,6.24317148,-75.58617736,,50,34,False
1524,S-23,4,23,CR 66 B  CQ 1AV BOLIVARIANA x CQ 1,6.24317148,-75.58617736,,50,62,True
1525,S-23,5,23,CR 66 B  CQ 1AV BOLIVARIANA x CQ 1,6.24317148,-75.58617736,,50,65,True
1526,S-23,6,23,CR 66 B  CQ 1AV BOLIVARIANA x CQ 1,6.24317148,-75.58617736,,50,76,True
1527,S-23,7,23,CR 66 B  CQ 1AV BOLIVARIANA x CQ 1,6.24317148,-75.58617736,,50,49,False
1528,S-23,8,23,CR 66 B  CQ 1AV BOLIVARIANA x CQ 1,6.24317148,-75.58617736,,50,48,False
1529,S-23,9,23,CR 66 B  CQ 1AV BOLIVARIANA x CQ 1,6.24317148,-75.58617736,,50,64,True
1530,S-23,10,23,CR 66 B  CQ 1AV BOLIVARIANA x CQ 1,6.24317148,-75.58617736,,50,72,True
1531,S-24,1,24,CQ 74B  CR 74AV JARDIN x CR 74,6.24633064,-75.59393621,LAURELES,50,46,False
1532,S-24,2,24,CQ 74B  CR 74AV JARDIN x CR 74,6.24633064,-75.59393621,LAURELES,50,74,True
1533,S-24,3,24,CQ 74B  CR 74AV JARDIN x CR 74,6.24633064,-75.59393621,LAURELES,50,72,True
1534,S-24,4,24,CQ 74B  CR 74AV JARDIN x CR 74,6.24633064,-75.59393621,LAURELES,50,63,True
1535,S-24,5,24,CQ 74B  CR 74AV JARDIN x CR 74,6.24633064,-75.59393621,LAURELES,50,38,False
1536,S-24,6,24,CQ 74B  CR 74AV JARDIN x CR 74,6.24633064,-75.59393621,LAURELES,50,55,True
1537,S-24,7,24,CQ 74B  CR 74AV JARDIN x CR 74,6.24633064,-75.59393621,LAURELES,50,31,False
1538,S-24,8,24,CQ 74B  CR 74AV JARDIN x CR 74,6.24633064,-75.59393621,LAURELES,50,38,False
1539,S-24,9,24,CQ 74B  CR 74AV JARDIN x CR 74,6.24633064,-75.59393621,LAURELES,50,38,False
1540,S-24,10,24,CQ 74B  CR 74AV JARDIN x CR 74,6.24633064,-75.59393621,LAURELES,50,69,True
1541,S-25,1,25,TV 39B  CQ 74BAV NUTIBARA x AV JARDIN,6.24590625,-75.59599651,LAURELES,50,46,False
1542,S-25,2,25,TV 39B  CQ 74BAV NUTIBARA x AV JARDIN,6.24590625,-75.59599651,LAURELES,50,30,False
1543,S-25,3,25,TV 39B  CQ 74BAV NUTIBARA x AV JARDIN,6.24590625,-75.59599651,LAURELES,50,54,True
1544,S-25,4,25,TV 39B  CQ 74BAV NUTIBARA x AV JARDIN,6.24590625,-75.59599651,LAURELES,50,72,True
1545,S-25,5,25,TV 39B  CQ 74BAV NUTIBARA x AV JARDIN,6.24590625,-75.59599651,LAURELES,50,69,True
1546,S-25,6,25,TV 39B  CQ 74BAV NUTIBARA x AV JARDIN,6.24590625,-75.59599651,LAURELES,50,71,True
1547,S-25,7,25,TV 39B  CQ 74BAV NUTIBARA x AV JARDIN,6.24590625,-75.59599651,LAURELES,50,54,True
1548,S-25,8,25,TV 39B  CQ 74BAV NUTIBARA x AV JARDIN,6.24590625,-75.59599651,LAURELES,50,68,True
1549,S-25,9,25,TV 39B  CQ 74BAV NUTIBARA x AV JARDIN,6.24590625,-75.59599651,LAURELES,50,64,True
1550,S-25,10,25,TV 39B  CQ 74BAV NUTIBARA x AV JARDIN,6.24590625,-75.59599651,LAURELES,50,32,False
1551,S-26,1,26,TV 39B  CQ 2AV NUTIBARA x CQ 2,6.2422534,-75.59262697,LAURELES,50,79,True
1552,S-26,2,26,TV 39B  CQ 2AV NUTIBARA x CQ 2,6.2422534,-75.59262697,LAURELES,50,66,True
1553,S-26,3,26,TV 39B  CQ 2AV NUTIBARA x CQ 2,6.2422534,-75.59262697,LAURELES,50,73,True
1554,S-26,4,26,TV 39B  CQ 2AV NUTIBARA x CQ 2,6.2422534,-75.59262697,LAURELES,50,73,True
1555,S-26,5,26,TV 39B  CQ 2AV NUTIBARA x CQ 2,6.2422534,-75.59262697,LAURELES,50,80,True
1556,S-26,6,26,TV 39B  CQ 2AV NUTIBARA x CQ 2,6.2422534,-75.59262697,LAURELES,50,59,True
1557,S-26,7,26,TV 39B  CQ 2AV NUTIBARA x CQ 2,6.2422534,-75.59262697,LAURELES,50,67,True
1558,S-26,8,26,TV 39B  CQ 2AV NUTIBARA x CQ 2,6.2422534,-75.59262697,LAURELES,50,63,True
1559,S-26,9,26,TV 39B  CQ 2AV NUTIBARA x CQ 2,6.2422534,-75.59262697,LAURELES,50,41,False
1560,S-26,10,26,TV 39B  CQ 2AV NUTIBARA x CQ 2,6.2422534,-75.59262697,LAURELES,50,48,False
1561,S-27,1,27,TV 39B  CQ 4AV NUTIBARA x CQ 4,6.24339564,-75.59371914,LAURELES,50,66,True
1562,S-27,2,27,TV 39B  CQ 4AV NUTIBARA x CQ 4,6.24339564,-75.59371914,LAURELES,50,73,True
1563,S-27,3,27,TV 39B  CQ 4AV NUTIBARA x CQ 4,6.24339564,-75.59371914,LAURELES,50,78,True
1564,S-27,4,27,TV 39B  CQ 4AV NUTIBARA x CQ 4,6.24339564,-75.59371914,LAURELES,50,46,False
1565,S-27,5,27,TV 39B  CQ 4AV NUTIBARA x CQ 4,6.24339564,-75.59371914,LAURELES,50,39,False
1566,S-27,6,27,TV 39B  CQ 4AV NUTIBARA x CQ 4,6.24339564,-75.59371914,LAURELES,50,78,True
1567,S-27,7,27,TV 39B  CQ 4AV NUTIBARA x CQ 4,6.24339564,-75.59371914,LAURELES,50,76,True
1568,S-27,8,27,TV 39B  CQ 4AV NUTIBARA x CQ 4,6.24339564,-75.59371914,LAURELES,50,41,False
1569,S-27,9,27,TV 39B  CQ 4AV NUTIBARA x CQ 4,6.24339564,-75.59371914,LAURELES,50,45,False
1570,S-27,10,27,TV 39B  CQ 4AV NUTIBARA x CQ 4,6.24339564,-75.59371914,LAURELES,50,53,True
1571,S-34,1,34,CR 64 C  CL 67CARABINEROS  GLORIETA INTERIOR,6.26565905,-75.57496719,CASTILLA,50,48,False
1572,S-34,2,34,CR 64 C  CL 67CARABINEROS  GLORIETA INTERIOR,6.26565905,-75.57496719,CASTILLA,50,37,False
1573,S-34,3,34,CR 64 C  CL 67CARABINEROS  GLORIETA INTERIOR,6.26565905,-75.57496719,CASTILLA,50,60,True
1574,S-34,4,34,CR 64 C  CL 67CARABINEROS  GLORIETA INTERIOR,6.26565905,-75.57496719,CASTILLA,50,50,False
1575,S-34,5,34,CR 64 C  CL 67CARABINEROS  GLORIETA INTERIOR,6.26565905,-75.57496719,CASTILLA,50,46,False
1576,S-34,6,34,CR 64 C  CL 67CARABINEROS  GLORIETA INTERIOR,6.26565905,-75.57496719,CASTILLA,50,52,True
1577,S-34,7,34,CR 64 C  CL 67CARABINEROS  GLORIETA INTERIOR,6.26565905,-75.57496719,CASTILLA,50,66,True
1578,S-34,8,34,CR 64 C  CL 67CARABINEROS  GLORIETA INTERIOR,6.26565905,-75.57496719,CASTILLA,50,45,False
1579,S-34,9,34,CR 64 C  CL 67CARABINEROS  GLORIETA INTERIOR,6.26565905,-75.57496719,CASTILLA,50,35,False
1580,S-34,10,34,CR 64 C  CL 67CARABINEROS  GLORIETA INTERIOR,6.26565905,-75.57496719,CASTILLA,50,37,False
1581,S-36,1,36,CR 65  CL 67COCA COLA ,6.26659437,-75.57645469,CASTILLA,50,54,True
1582,S-36,2,36,CR 65  CL 67COCA COLA ,6.26659437,-75.57645469,CASTILLA,50,47,False
1583,S-36,3,36,CR 65  CL 67COCA COLA ,6.26659437,-75.57645469,CASTILLA,50,54,True
1584,S-36,4,36,CR 65  CL 67COCA COLA ,6.26659437,-75.57645469,CASTILLA,50,41,False
1585,S-36,5,36,CR 65  CL 67COCA COLA ,6.26659437,-75.57645469,CASTILLA,50,44,False
1586,S-36,6,36,CR 65  CL 67COCA COLA ,6.26659437,-75.57645469,CASTILLA,50,55,True
1587,S-36,7,36,CR 65  CL 67COCA COLA ,6.26659437,-75.57645469,CASTILLA,50,70,True
1588,S-36,8,36,CR 65  CL 67COCA COLA ,6.26659437,-75.57645469,CASTILLA,50,74,True
1589,S-36,9,36,CR 65  CL 67COCA COLA ,6.26659437,-75.57645469,CASTILLA,50,55,True
1590,S-36,10,36,CR 65  CL 67COCA COLA ,6.26659437,-75.57645469,CASTILLA,50,76,True
1591,S-35,1,35,AV 80  CL 2 CLINICA LAS AMERICAS PEATONAL,6.21407364,-75.59670518,BELEN,50,61,True
1592,S-35,2,35,AV 80  CL 2 CLINICA LAS AMERICAS PEATONAL,6.21407364,-75.59670518,BELEN,50,39,False
1593,S-35,3,35,AV 80  CL 2 CLINICA LAS AMERICAS PEATONAL,6.21407364,-75.59670518,BELEN,50,45,False
1594,S-35,4,35,AV 80  CL 2 CLINICA LAS AMERICAS PEATONAL,6.21407364,-75.59670518,BELEN,50,36,False
1595,S-35,5,35,AV 80  CL 2 CLINICA LAS AMERICAS PEATONAL,6.21407364,-75.59670518,BELEN,50,46,False
1596,S-35,6,35,AV 80  CL 2 CLINICA LAS AMERICAS PEATONAL,6.21407364,-75.59670518,BELEN,50,52,True
1597,S-35,7,35,AV 80  CL 2 CLINICA LAS AMERICAS PEATONAL,6.21407364,-75.59670518,BELEN,50,55,True
1598,S-35,8,35,AV 80  CL 2 CLINICA LAS AMERICAS PEATONAL,6.21407364,-75.59670518,BELEN,50,50,False
1599,S-35,9,35,AV 80  CL 2 CLINICA LAS AMERICAS PEATONAL,6.21407364,-75.59670518,BELEN,50,51,True
1600,S-35,10,35,AV 80  CL 2 CLINICA LAS AMERICAS PEATONAL,6.21407364,-75.59670518,BELEN,50,36,False
1601,S-39,1,39,CR 30  CL 45,6.23790216,-75.55448786,BUENOS AIRES,50,43,False
1602,S-39,2,39,CR 30  CL 45,6.23790216,-75.55448786,BUENOS AIRES,50,44,False
1603,S-39,3,39,CR 30  CL 45,6.23790216,-75.55448786,BUENOS AIRES,50,36,False
1604,S-39,4,39,CR 30  CL 45,6.23790216,-75.55448786,BUENOS AIRES,50,38,False
1605,S-39,5,39,CR 30  CL 45,6.23790216,-75.55448786,BUENOS AIRES,50,80,True
1606,S-39,6,39,CR 30  CL 45,6.23790216,-75.55448786,BUENOS AIRES,50,77,True
1607,S-39,7,39,CR 30  CL 45,6.23790216,-75.55448786,BUENOS AIRES,50,37,False
1608,S-39,8,39,CR 30  CL 45,6.23790216,-75.55448786,BUENOS AIRES,50,79,True
1609,S-39,9,39,CR 30  CL 45,6.23790216,-75.55448786,BUENOS AIRES,50,52,True
1610,S-39,10,39,CR 30  CL 45,6.23790216,-75.55448786,BUENOS AIRES,50,58,True
1611,S-40,1,40,CR 30  CL 49,6.24085577,-75.55292296,BUENOS AIRES,50,47,False
1612,S-40,2,40,CR 30  CL 49,6.24085577,-75.55292296,BUENOS AIRES,50,60,True
1613,S-40,3,40,CR 30  CL 49,6.24085577,-75.55292296,BUENOS AIRES,50,59,True
1614,S-40,4,40,CR 30  CL 49,6.24085577,-75.55292296,BUENOS AIRES,50,68,True
1615,S-40,5,40,CR 30  CL 49,6.24085577,-75.55292296,BUENOS AIRES,50,64,True
1616,S-40,6,40,CR 30  CL 49,6.24085577,-75.55292296,BUENOS AIRES,50,47,False
1617,S-40,7,40,CR 30  CL 49,6.24085577,-75.55292296,BUENOS AIRES,50,71,True
1618,S-40,8,40,CR 30  CL 49,6.24085577,-75.55292296,BUENOS AIRES,50,68,True
1619,S-40,9,40,CR 30  CL 49,6.24085577,-75.55292296,BUENOS AIRES,50,46,False
1620,S-40,10,40,CR 30  CL 49,6.24085577,-75.55292296,BUENOS AIRES,50,43,False
1621,S-42,1,42,CR 30  CL 10TV INF,6.20887476,-75.5592091,EL POBLADO,50,60,True
1622,S-42,2,42,CR 30  CL 10TV INF,6.20887476,-75.5592091,EL POBLADO,50,53,True
1623,S-42,3,42,CR 30  CL 10TV INF,6.20887476,-75.5592091,EL POBLADO,50,64,True
1624,S-42,4,42,CR 30  CL 10TV INF,6.20887476,-75.5592091,EL POBLADO,50,73,True
1625,S-42,5,42,CR 30  CL 10TV INF,6.20887476,-75.5592091,EL POBLADO,50,74,True
1626,S-42,6,42,CR 30  CL 10TV INF,6.20887476,-75.5592091,EL POBLADO,50,63,True
1627,S-42,7,42,CR 30  CL 10TV INF,6.20887476,-75.5592091,EL POBLADO,50,32,False
1628,S-42,8,42,CR 30  CL 10TV INF,6.20887476,-75.5592091,EL POBLADO,50,66,True
1629,S-42,9,42,CR 30  CL 10TV INF,6.20887476,-75.5592091,EL POBLADO,50,72,True
1630,S-42,10,42,CR 30  CL 10TV INF,6.20887476,-75.5592091,EL POBLADO,50,69,True
1631,S-43,1,43,CR 32  CL 49,6.24158795,-75.55425644,BUENOS AIRES,50,55,True
1632,S-43,2,43,CR 32  CL 49,6.24158795,-75.55425644,BUENOS AIRES,50,52,True
1633,S-43,3,43,CR 32  CL 49,6.24158795,-75.55425644,BUENOS AIRES,50,73,True
1634,S-43,4,43,CR 32  CL 49,6.24158795,-75.55425644,BUENOS AIRES,50,68,True
1635,S-43,5,43,CR 32  CL 49,6.24158795,-75.55425644,BUENOS AIRES,50,44,False
